9630,48432101
5731,48432104
1097,48432108
2378,48432111
4478,48432114
9820,48432117
9348,48432121
9493,48432125
7695,48432064
9943,48432068
1028,48432071
6007,48432075
4732,48432079
3119,48432082
5240,48432086
6055,48432089
7840,48432092
9662,48432095
7186,48432099
1359,48432167
1040,48432170
7336,48432176
3702,48432179
6332,48432183
5763,48432186
6036,48432189
9159,48432128
7688,48432132
1317,48432136
1060,48432139
6782,48432146
9407,48432149
7534,48432152
1077,48432156
3100,48432159
4001,48432162
2519,48432229
9663,48432233
5972,48432237
4209,48432240
4491,48432244
5084,48432247
5926,48432250
4717,48432254
9710,48432196
5969,48432199
9645,48432203
2520,48432207
4656,48432213
5471,48432216
9794,48432219
9533,48432226
5546,48432298
9119,48432301
9722,48432305
5306,48432309
6211,48432313
9154,48432316
7657,48432259
4282,48432261
6346,48432265
9370,48432268
2896,48432272
9162,48432275
6949,48432282
9210,48432285
3015,48432289
4735,48432357
9812,48432360
6464,48432364
3961,48432370
2587,48432373
6245,48432377
9361,48432380
9086,48432320
9044,48432327
9450,48432330
1530,48432334
6797,48432341
7018,48432347
9969,48432350
7347,48432354
8250,48432421
9551,48432429
6579,48432431
9986,48432435
5232,48432439
5521,48432442
5479,48432446
2441,48432385
6945,48432389
1133,48432393
9200,48432402
9304,48432405
7412,48432409
3109,48432413
1793,48432416
3735,48432484
5398,48432494
9600,48432503
1140,48432506
1010,48432509
9750,48432449
3659,48432453
4573,48432456
5915,48432460
1832,48432464
6753,48432468
1802,48432472
6137,48432479
5425,48432481
9683,48432552
9385,48432555
9020,48432563
3751,48432566
9905,48432570
4986,48432514
2007,48432520
1001,48432523
5149,48432538
9504,48432541
9436,48432545
3449,48432613
6052,48432616
1044,48432619
1016,48432622
1575,48432625
2873,48432628
1018,48432639
4083,48432583
9956,48432586
6710,48432589
9614,48432597
4158,48432600
5357,48432603
4612,48432610
4240,48432679
4870,48432682
5698,48432685
3078,48432693
3993,48432696
9334,48432699
9052,48432702
9482,48432642
9753,48432645
7692,48432649
6416,48432652
1014,48432656
9118,48432661
2769,48432664
1146,48432667
6131,48432671
9107,48432674
6834,48432742
6180,48432748
5716,48432754
3995,48432757
2875,48432760
1538,48432763
7322,48432767
9516,48432706
4226,48432709
2677,48432712
1354,48432715
6040,48432719
4610,48432723
9288,48432726
5683,48432729
5569,48432733
9131,48432736
4172,48432809
1020,48432817
2224,48432820
3221,48432823
7791,48432827
2240,48432772
9644,48432777
1069,48432783
9945,48432792
9994,48432795
6707,48432799
5100,48432802
6681,48432869
7015,48432876
9673,48432878
1290,48432882
9755,48432886
9404,48432890
9552,48432893
6566,48432835
4808,48432843
5445,48432846
5274,48432850
4175,48432853
2265,48432859
1046,48432862
2144,48432933
1608,48432947
9473,48432950
9659,48432953
7442,48432957
9468,48432897
3748,48432904
2024,48432907
5672,48432911
6500,48432914
8099,48432917
2748,48432921
4838,48432924
5911,48432928
9432,48432931
9342,48433002
1061,48433009
1584,48433012
9111,48432965
8367,48432969
9512,48432980
9214,48432983
6105,48432993
8752,48432995
2600,48433063
9169,48433066
9352,48433070
9265,48433080
4029,48433083
4917,48433086
2172,48433026
3504,48433032
1956,48433040
7730,48433043
1535,48433054
9013,48433124
5215,48433127
9508,48433130
6409,48433134
6711,48433137
5695,48433090
9587,48433093
3927,48433097
9249,48433100
9578,48433104
1112,48433108
6606,48433111
3079,48433119
9752,48433194
5570,48433203
9022,48433205
5031,48433209
9756,48433155
4657,48433158
3552,48433162
6503,48433172
9706,48433175
9487,48433178
6418,48433183
9198,48433251
9400,48433254
3022,48433258
8048,48433262
9476,48433265
3336,48433275
1087,48433221
6599,48433224
2281,48433229
1705,48433235
9037,48433238
9049,48433242
5758,48433246
3696,48433317
9648,48433320
6855,48433327
9188,48433329
5356,48433333
9099,48433336
4000,48433339
5190,48433281
7788,48433284
7450,48433287
9006,48433291
2522,48433294
9814,48433305
2982,48433308
1743,48433311
9093,48433381
5451,48433384
3771,48433387
2439,48433390
1537,48433399
2686,48433402
4979,48433350
5046,48433360
9180,48433366
9947,48433451
7790,48433457
9854,48433460
4404,48433466
3046,48433469
4720,48433408
9104,48433411
9297,48433415
3091,48433421
9768,48433424
6832,48433430
9736,48433433
3294,48433436
4499,48433439
6132,48433510
9110,48433520
5920,48433523
1343,48433526
1672,48433529
3669,48433532
2381,48433472
5247,48433475
5790,48433478
2010,48433481
9615,48433485
6848,48433488
1138,48433495
2376,48433498
5224,48433504
6631,48433578
6424,48433581
1789,48433585
1916,48433591
2275,48433594
5927,48433541
6381,48433546
3753,48433549
8710,48433560
2464,48433563
3737,48433566
9524,48433569
3093,48433645
9282,48433647
6699,48433654
6622,48433657
3727,48433661
4403,48433600
5934,48433604
9150,48433610
9261,48433613
9379,48433617
9185,48433620
4441,48433627
3272,48433630
1961,48433633
1799,48433704
5056,48433706
4437,48433713
5254,48433716
9123,48433722
4646,48433665
1618,48433667
5860,48433671
9155,48433685
9272,48433688
6296,48433764
9639,48433778
5491,48433781
9591,48433785
3520,48433791
9294,48433733
4427,48433740
1917,48433746
1903,48433749
3620,48433752
4070,48433761
1284,48433834
2459,48433837
9652,48433846
7200,48433849
6708,48433855
6017,48433794
9868,48433808
1781,48433811
5959,48433815
6537,48433818
3990,48433822
9825,48433826
1349,48433893
9451,48433902
9771,48433905
1722,48433913
5261,48433915
2832,48433919
6630,48433858
1009,48433862
3530,48433865
6417,48433875
5396,48433881
6134,48433884
9378,48433958
9687,48433966
2021,48433972
1030,48433975
1035,48433978
8873,48433921
2029,48433924
9011,48433928
9509,48433935
2683,48433938
6133,48433945
6392,48433948
4828,48434021
5145,48434028
3956,48434031
4936,48434038
7446,48434044
2801,48433986
1881,48433989
5730,48433997
5993,48434008
9731,48434011
6774,48434084
7533,48434087
1026,48434091
7589,48434108
2214,48434111
1266,48434054
9787,48434056
7197,48434060
4756,48434069
6761,48434072
9739,48434075
9096,48434079
9094,48434151
9916,48434154
9998,48434165
3662,48434113
2656,48434128
9599,48434138
5057,48434141
4115,48434144
9412,48434217
9549,48434220
4827,48434223
6238,48434229
6502,48434237
1170,48434184
1042,48434187
2862,48434193
3785,48434196
9944,48434199
3316,48434275
4609,48434278
9720,48434281
9241,48434288
3534,48434291
2190,48434294
1093,48434297
9427,48434303
5390,48434250
6206,48434253
4159,48434261
5389,48434264
7062,48434267
2914,48434342
5238,48434346
4699,48434357
9246,48434363
9235,48434367
2881,48434306
3955,48434309
5987,48434312
5904,48434316
9953,48434319
9693,48434330
1445,48434334
3994,48434404
2243,48434407
1013,48434410
1083,48434413
9511,48434423
9310,48434426
5325,48434429
4738,48434374
5319,48434377
5849,48434380
4604,48434391
9728,48434394
9873,48434472
1070,48434475
1609,48434489
7083,48434495
5257,48434439
9633,48434442
5230,48434449
2414,48434455
1783,48434464
4186,48434531
3088,48434534
5094,48434538
2006,48434546
9598,48434549
6013,48434556
9358,48434558
4311,48434504
5914,48434508
5340,48434511
1012,48434523
9899,48434603
6557,48434609
9186,48434618
5233,48434562
2430,48434568
9469,48434577
4108,48434579
3820,48434583
5912,48434590
4393,48434665
1137,48434673
9800,48434676
9799,48434686
1282,48434625
2598,48434628
3545,48434631
6483,48434646
6012,48434724
6922,48434734
9583,48434743
9234,48434690
9346,48434693
5782,48434703
4779,48434706
3262,48434712
1004,48434718
1064,48434721
2499,48434789
6275,48434796
9862,48434798
7773,48434806
1955,48434811
9804,48434754
9164,48434760
1806,48434763
6567,48434770
4296,48434778
9070,48434870
9147,48434874
4970,48434819
4700,48434822
9375,48434826
6279,48434830
2638,48434837
9904,48434840
9835,48434843
9697,48434915
9373,48434918
4774,48434925
5089,48434932
2812,48434938
4279,48434941
9115,48434880
8208,48434893
2466,48434902
9012,48434904
7203,48434914
7782,48434986
2030,48434989
2164,48434998
8947,48435001
2445,48434950
9702,48434952
1621,48434964
9106,48434970
5977,48434977
5205,48435055
9442,48435061
7746,48435023
1086,48435026
9091,48435125
9408,48435128
4822,48435134
5024,48435086
5833,48435089
7581,48435092
9572,48435173
4621,48435175
5974,48435186
9930,48435192
2493,48435136
9983,48435147
1693,48435150
3755,48435162
2721,48435164
6722,48435239
4865,48435247
6345,48435253
9257,48435263
2028,48435207
4217,48435213
2264,48435218
9831,48435224
4184,48435227
9505,48435308
1053,48435314
5723,48435319
9742,48435267
9553,48435275
6123,48435284
8538,48435297
5988,48435377
9030,48435380
4494,48435387
4705,48435336
8342,48435345
7276,48435347
6046,48435351
6793,48435354
4243,48435357
2902,48435438
1569,48435441
2104,48435450
3447,48435453
3296,48435404
5824,48435410
9496,48435421
9102,48435493
1358,48435506
6629,48435513
6961,48435459
6957,48435462
9283,48435476
5044,48435490
4543,48435569
9406,48435575
4162,48435531
2277,48435537
7935,48435551
9068,48435645
9808,48435590
9685,48435593
3952,48435600
5601,48435606
3388,48435614
7234,48435616
9018,48435683
1943,48435701
9351,48435710
2004,48435659
3926,48435662
9127,48435669
9775,48435672
2311,48435681
9176,48435758
5166,48435764
4561,48435730
7449,48435739
5431,48435811
1790,48435820
9832,48435822
5962,48435829
5965,48435832
3832,48435839
9536,48435780
2919,48435789
9838,48435792
2663,48435806
7983,48435876
1244,48435879
4387,48435891
6212,48435900
3174,48435842
9580,48435860
9769,48435943
5476,48435949
3783,48435952
7275,48435962
9656,48435908
5456,48435911
1726,48435933
3013,48435936
3664,48436006
9590,48436013
4701,48435973
7191,48435979
4740,48435987
5888,48435993
5413,48435995
9597,48436066
9069,48436077
9517,48436080
3610,48436083
3305,48436034
2380,48436037
6465,48436137
9396,48436141
4867,48436158
1808,48436102
3754,48436114
2653,48436116
5481,48436120
3960,48436196
1805,48436207
3092,48436210
9000,48436168
5227,48436182
6190,48436188
2025,48436263
1904,48436269
3131,48436275
2222,48436283
1008,48436286
2484,48436229
1034,48436235
7269,48436238
2446,48436241
9534,48436251
1555,48436255
2810,48436258
9903,48436326
1355,48436345
4724,48436288
9291,48436305
3191,48436308
2556,48436317
9559,48436320
5184,48436394
9065,48436400
2766,48436407
3339,48436356
2824,48436359
1045,48436362
1565,48436368
4939,48436376
1307,48436458
3473,48436469
6865,48436475
2218,48436478
7192,48436419
4569,48436425
3611,48436430
4277,48436439
4408,48436521
1469,48436529
9701,48436535
2871,48436484
4957,48436487
9195,48436493
4978,48436504
5308,48436507
9428,48436580
9676,48436583
1072,48436591
9699,48436602
4051,48436605
6254,48436544
5781,48436558
3855,48436648
1082,48436656
3508,48436662
2943,48436664
5653,48436671
9798,48436613
1335,48436619
8483,48436625
3533,48436631
4606,48436634
5037,48436716
9448,48436719
5472,48436682
9952,48436688
4109,48436701
1006,48436704
6604,48436794
1113,48436738
6643,48436741
4245,48436744
9991,48436751
4920,48436754
2773,48436758
3859,48436761
9577,48436770
9277,48436843
9284,48436846
9390,48436860
5752,48436863
1324,48436803
2517,48436806
4755,48436809
6321,48436818
9064,48436823
9339,48436826
9761,48436902
4448,48436908
7335,48436914
2618,48436919
9144,48436925
6956,48436864
2874,48436871
1059,48436879
3025,48436888
9031,48436970
9287,48436973
9383,48436977
3245,48436984
2400,48436989
5916,48436945
3235,48436953
1032,48437043
1710,48437046
5826,48436994
5478,48437014
1108,48437023
5801,48437025
4177,48437096
2123,48437102
5800,48437108
5248,48437117
5704,48437058
6397,48437061
3741,48437065
3889,48437071
9041,48437085
1021,48437088
1787,48437159
9503,48437165
4651,48437182
6068,48437121
3958,48437148
9688,48437151
4346,48437230
5144,48437233
9541,48437244
5998,48437188
1865,48437207
2948,48437218
9675,48437288
9543,48437295
3738,48437309
1963,48437263
3141,48437351
2755,48437359
9522,48437368
9447,48437315
9870,48437318
1749,48437328
1081,48437334
6278,48437414
5694,48437428
4997,48437439
6205,48437383
9981,48437385
9132,48437397
1076,48437475
3652,48437484
3743,48437495
9963,48437498
8534,48437501
1019,48437444
6563,48437448
2628,48437455
1291,48437464
3744,48437470
9729,48437472
6679,48437540
2175,48437563
9191,48437518
6197,48437527
6493,48437530
3998,48437613
2870,48437616
4254,48437619
2646,48437568
8463,48437577
9711,48437580
6815,48437589
9192,48437596
3506,48437599
3568,48437670
9920,48437676
4981,48437682
8253,48437690
9796,48437693
9774,48437645
9405,48437648
9715,48437651
7167,48437734
2490,48437701
3874,48437713
9705,48437723
9837,48437726
2687,48437729
1365,48437797
3401,48437808
2166,48437811
1101,48437814
5045,48437771
3411,48437777
3951,48437792
2540,48437871
1057,48437879
4493,48437839
9802,48437847
2001,48437930
9444,48437933
9333,48437910
3526,48437921
9618,48437997
9690,48438008
4944,48438014
9239,48437952
5941,48437959
5387,48438060
4470,48438017
1633,48438043
5135,48438046
3260,48438049
1548,48438119
4880,48438127
2385,48438133
3080,48438136
3557,48438082
9788,48438102
1089,48438153
4839,48438175
9133,48438255
2563,48438258
4389,48438209
9545,48438215
5908,48438218
1586,48438232
1037,48438314
9792,48438320
1905,48438286
4875,48438288
4396,48438295
5335,48438298
6419,48438378
9666,48438380
3307,48438340
9083,48438353
2437,48438359
6121,48438366
9213,48438368
8570,48438410
1092,48438512
9520,48438515
9922,48438476
3000,48438484
3959,48438565
9251,48438568
6246,48438572
1149,48438588
4368,48438531
4479,48438534
2523,48438537
1502,48438546
9601,48438555
6129,48438640
9785,48438650
7576,48438653
3747,48438600
5222,48438605
4011,48438608
7697,48438612
5507,48438692
4263,48438718
3872,48438678
1721,48438684
3309,48438760
1397,48438721
3125,48438727
4131,48438730
2657,48438746
9047,48438755
3115,48438840
4375,48438843
5030,48438846
9233,48438792
3446,48438808
3121,48438888
9649,48438890
9201,48438908
7627,48438871
9811,48438950
9851,48438953
2768,48438919
2244,48438930
1516,48438933
9914,48438945
1283,48438981
3376,48438984
3090,48439003
6562,48439078
6556,48439089
9090,48439092
5264,48439045
7513,48439059
5726,48439062
9890,48439073
9877,48439148
4843,48439111
4842,48439119
3134,48439131
5582,48439134
1367,48439207
2658,48439210
6461,48439219
9895,48439227
8457,48439179
5262,48439271
6403,48439282
7854,48439239
2245,48439263
4721,48439353
9387,48439326
9345,48439411
9457,48439467
2654,48439484
4395,48439435
3237,48439438
6025,48439442
9232,48439523
6555,48439491
5611,48439589
4002,48439552
4990,48439555
9738,48439580
4591,48439586
9918,48439658
2396,48439667
3098,48439616
1762,48439619
9221,48439647
4821,48439716
9101,48439719
1090,48439738
5077,48439701
7196,48439782
5776,48439764
1866,48439772
9222,48439775
9907,48439846
2440,48439871
1150,48439927
9680,48439996
3341,48439938
4511,48440038
9134,48440051
1875,48440054
9349,48440001
9609,48440004
1289,48440029
2462,48440032
4988,48440117
1023,48440077
2199,48440080
6217,48440089
3502,48440179
4213,48440182
5492,48440141
9839,48440151
7902,48440229
3725,48440235
9886,48440240
8954,48440244
9308,48440247
6208,48440254
5766,48440192
3370,48440196
9319,48440202
9923,48440210
5612,48440219
3521,48440309
3097,48440266
6677,48440284
9882,48440363
7004,48440371
2174,48440328
1054,48440331
3692,48440342
4094,48440348
4826,48440353
2589,48440436
3954,48440391
4744,48440399
9872,48440405
2506,48440416
2074,48440495
4222,48440452
3058,48440455
5256,48440459
9116,48440469
4278,48440473
1750,48440563
8416,48440566
1203,48440526
2908,48440529
6348,48440621
8656,48440588
9647,48440596
3999,48440599
2247,48440602
4256,48440611
1570,48440684
5123,48440654
2890,48440729
4496,48440738
9933,48440820
9995,48440829
7237,48440784
9638,48440801
2333,48440871
5527,48440932
9109,48440904
3258,48440907
9746,48440910
9514,48441020
3901,48440969
3154,48440972
5596,48441075
1084,48441043
9684,48441051
5688,48441141
9789,48441147
2309,48441150
7663,48441105
3439,48441114
9397,48441120
9564,48441195
5538,48441202
9925,48441210
3779,48441213
9217,48441230
5690,48441284
4178,48441295
1387,48441314
9136,48441401
3905,48441404
3140,48441351
3433,48441373
5699,48441445
1015,48441416
9972,48441510
9634,48441586
8064,48441609
9112,48441710
9462,48441665
9269,48441668
3163,48441696
3917,48441730
2274,48441732
9537,48441749
9606,48441795
2228,48441806
3281,48441899
7204,48441912
7594,48441864
5039,48441959
1487,48441975
5477,48441928
1056,48442009
1121,48442094
5285,48442158
4218,48442164
5429,48442119
5280,48442122
4451,48442235
3308,48442196
2173,48442258
9149,48442272
1784,48442362
6457,48442332
6737,48442376
1063,48442379
2643,48442396
9441,48442490
9017,48442445
9226,48442452
1935,48442458
9007,48442535
9783,48442538
3266,48442546
9401,48442497
2106,48442506
3179,48442614
9765,48442580
2655,48442667
2268,48442673
4340,48442676
2020,48442684
2514,48442650
4912,48442798
4203,48442809
1068,48442786
4830,48442870
3644,48442873
4247,48442939
2436,48442941
9530,48442901
1316,48443026
1587,48443088
9848,48443097
9365,48443198
9028,48443153
1136,48443159
1048,48443238
9225,48443210
3688,48443266
9140,48443277
5260,48443428
9177,48443405
3968,48443456
7825,48443566
2723,48443631
3668,48443611
2798,48443698
9558,48443750
8957,48443761
9486,48443723
5551,48443736
6750,48443820
9546,48443829
9657,48443835
2027,48443854
6803,48443867
4829,48443935
4471,48444034
1368,48444063
9399,48444117
6362,48444191
3224,48444261
3564,48444277
2955,48444246
9936,48444323
9718,48444308
2387,48444388
2136,48444467
5528,48444479
9205,48444421
6019,48444436
1769,48444580
9841,48444593
3010,48444679
4211,48444842
9846,48444801
3338,48444907
1325,48444916
2548,48444984
1073,48444933
9189,48444951
1340,48445105
1039,48445159
9279,48445226
6338,48445191
3490,48445309
8369,48445261
1024,48445368
2140,48445314
8340,48445434
9696,48445393
4004,48445478
3261,48445489
4363,48445500
3740,48445676
2510,48445684
3234,48445633
7670,48445724
1694,48445806
5104,48445865
4086,48445868
9921,48445880
8256,48445992
1977,48445995
9827,48446015
2386,48445953
1877,48445967
3310,48446020
4087,48446038
2764,48446179
9857,48446249
6285,48446267
7048,48446385
3487,48446455
5043,48446428
9919,48446600
9045,48446783
5159,48446820
1165,48446789
9527,48446911
4933,48446928
4932,48446983
2925,48447150
4055,48447164
2660,48447114
5729,48447137
9066,48447210
9620,48447218
5533,48447288
3463,48447354
3012,48447357
2054,48447314
5047,48447370
4067,48447373
6703,48447432
9617,48447458
3699,48447489
3527,48447520
6350,48447595
2276,48447614
5076,48447558
1361,48447789
1742,48447823
4200,48447921
5857,48447930
3303,48447891
6453,48447979
5907,48448109
2404,48448244
4442,48448247
1319,48448348
4394,48448421
3166,48448439
4512,48448396
3996,48448407
9151,48448415
9124,48448452
5206,48448459
5185,48448575
5994,48448578
6849,48448752
5858,48448959
1775,48448984
5882,48449063
3981,48449134
2720,48449100
5361,48449188
5461,48449266
3023,48449328
3687,48449294
1572,48449396
1818,48449399
3776,48449407
3647,48449586
7779,48449619
4961,48449959
5976,48449967
8443,48450080
2900,48450232
3259,48450569
1125,48450580
3969,48450716
5420,48450805
1532,48450936
1976,48450944
2928,48451506
5578,48451543
3578,48451746
9290,48452068
1148,48452032
1320,48452436
9842,48452518
9459,48452840
1786,48453066
9175,48453493
4615,48453921
4392,48454003
9216,48454040
1017,48455080
9637,48455270
1109,48455436
1953,48455848
2905,48456427
2125,48456396
3499,48456554
4739,48456589
6909,48456597
2681,48456682
4432,48456907
6207,48457049
1489,48457131
1295,48457221
9567,48457554
1099,48491267
2064,48491685
1041,48491654
2223,48491996
3256,48492304
5234,48492702
1416,48492942
1589,48493027
2843,48493030
5634,48494605
2542,48496151
1782,48497157
9256,48497570
7116,48497592
4329,48497594
8952,48498126
4295,48498358
9681,48498968
3667,48499044
6843,48500025
6224,48500031
1785,48500043
6449,48500049
6079,48500057
9850,48500146
9053,48500194
9861,48500206
2651,48500163
7772,48500263
9498,48500266
4836,48500278
6117,48500283
3496,48500237
6375,48500325
6430,48500331
9203,48500446
3301,48500463
1951,48500469
6509,48500477
4578,48500511
7396,48500529
4141,48500537
8604,48500506
2898,48500589
1928,48500565
9726,48500614
6141,48500625
6550,48500703
6686,48500709
4018,48500791
2162,48500745
8471,48500854
3680,48500806
5673,48500925
2314,48500871
3608,48500889
1696,48500991
5029,48500949
9460,48501034
9194,48501046
6923,48501009
1025,48501106
1902,48501171
6767,48501183
5002,48501137
9865,48501286
4989,48501351
5607,48501411
3084,48501423
5648,48501377
7311,48501405
9879,48501466
3845,48501549
9954,48501514
4737,48501525
5900,48501603
7077,48501585
4503,48501765
5265,48501789
9394,48501874
5239,48501934
6011,48501943
1900,48501893
5684,48501963
1477,48501969
5739,48502089
5250,48502203
6724,48502157
3549,48502251
4357,48502277
2864,48502425
4601,48502503
3623,48502534
8946,48502543
5502,48502629
9054,48502606
9276,48502666
1241,48502749
6294,48502757
1460,48503025
5401,48503031
5195,48503091
4167,48503043
4555,48503229
7159,48503289
4238,48503342
6253,48503465
4082,48503529
9844,48503506
9689,48503566
4269,48503745
5424,48503923
4166,48503931
9951,48504166
7185,48504223
5439,48504345
4817,48504483
9220,48504466
2661,48504549
3137,48504531
5321,48504766
3371,48504849
1490,48504951
9478,48505114
4792,48505209
1558,48505277
5218,48505397
3567,48505425
8359,48505483
2725,48505551
5433,48505637
4784,48505611
9540,48505726
5813,48505671
6598,48505783
9694,48505786
1898,48505740
1774,48505757
3343,48505851
9628,48505966
9474,48506086
2435,48506103
1128,48506057
3045,48506285
2868,48506403
2188,48506409
2039,48507046
9393,48507166
9060,48507154
9653,48507274
1226,48507285
9329,48507454
4971,48507465
1989,48507557
9293,48507526
4372,48507891
3801,48508065
4542,48508205
4572,48508217
2424,48508389
3711,48508457
5034,48508443
9607,48508546
2630,48508665
4384,48508743
3135,48508809
4787,48509057
3518,48509343
4318,48509409
2419,48509417
9709,48509554
4035,48509685
1079,48509691
1568,48509763
5863,48509957
9692,48510034
3065,48510137
1007,48510165
3333,48510345
2931,48510771
6333,48510783
9381,48511426
9078,48511834
2850,48512117
1135,48512523
1352,48513723
2204,48513797
3734,48514923
1714,48598209
3087,48600754
4486,48602383
1536,48603308
9971,48680980
3095,48681074
9243,48681080
7604,48681036
7794,48681126
3673,48681114
6656,48681214
2124,48681176
8051,48681276
5216,48681226
3027,48681236
3670,48681326
9141,48681280
6016,48681364
9223,48681370
3928,48681376
5735,48681474
9285,48681580
1411,48681586
1756,48681614
3980,48681630
3704,48681724
2283,48681674
9642,48681830
4525,48681914
5989,48681876
3155,48681976
4443,48682026
8412,48681986
5377,48682064
9893,48682070
9369,48682130
6229,48682214
2963,48682220
2897,48682176
5450,48682186
9485,48682320
1673,48682324
2608,48682414
9867,48682520
6505,48682526
4110,48682624
4642,48682736
5126,48682774
9658,48682780
5474,48682926
6258,48682986
9420,48683070
4099,48683114
6344,48683074
3501,48683174
5732,48683326
8143,48683286
2219,48683336
1542,48683414
5590,48683514
4104,48683486
3835,48683536
2639,48683626
5720,48683636
7874,48683936
4314,48684074
9430,48684080
2182,48684064
6443,48684114
3412,48684276
5329,48684224
5938,48684374
1642,48684470
7536,48684476
1267,48684424
6763,48684526
9433,48684580
2486,48684574
3460,48684664
9325,48684670
3298,48684624
5467,48684632
2488,48684786
4185,48684926
4373,48684936
7066,48685236
6929,48685270
7278,48685276
9791,48685480
1969,48685514
5164,48685614
9747,48685620
3565,48685586
5181,48685736
4951,48685864
3886,48686014
2395,48685964
6527,48686136
3907,48686174
2758,48686236
4923,48686574
3034,48686764
3247,48686814
1950,48686886
4517,48686974
4285,48687220
1351,48687326
7020,48687426
1142,48687536
1116,48687764
5803,48687864
5532,48687874
4312,48688114
2892,48688924
9353,48689578
2821,48689714
6247,48690426
1470,48690574
4959,48690576
7529,48690980
4661,48691445
9128,48691830
1680,48691886
2205,48692280
6963,48694078
9103,48695480
5754,48695980
2689,48698324
9010,48700003
9036,48700109
5588,48700202
6588,48700174
9682,48700186
9562,48700263
9500,48700449
5795,48700526
6950,48700486
3434,48700551
1810,48700654
4785,48700774
9371,48700863
4447,48700954
7040,48701102
7038,48701074
4560,48701151
9668,48701203
2080,48701249
9416,48701503
3348,48701554
6813,48701751
9062,48702063
3265,48702079
1232,48702302
6863,48702377
1857,48702574
1591,48702754
9380,48702886
4008,48703303
5011,48703551
8525,48703563
1177,48703709
5298,48704102
9019,48704126
3280,48704335
8202,48704479
9050,48704686
4666,48704854
5765,48705077
2983,48705274
2082,48705351
6426,48705509
8783,48705679
2393,48714902
4851,48714963
9455,48715109
5879,48715202
6363,48715474
6169,48715579
4426,48715802
2103,48715879
2307,48715851
4335,48716151
4136,48716102
9664,48716349
7621,48716479
5106,48716554
3884,48716751
8492,48717302
4007,48717454
9167,48717926
1047,48717963
2469,48718354
9797,48718747
1181,48719074
6204,48719554
4326,48719986
7331,48720379
1813,48721579
1406,48721851
6459,48721879
3787,48721954
2250,48722177
7475,48722309
4227,48722477
3846,48722479
2635,48723081
8000,48723963
5545,48724354
9608,48724603
9909,48724749
3208,48724851
2684,48724802
7582,48724826
7912,48724879
2909,48726154
3555,48726379
5007,48726679
3276,48727786
4886,48727877
1371,48728177
2974,48728702
9724,48731386
9274,48731609
9575,48732363
9881,48733109
2226,48734463
1701,48734686
2108,48735559
5236,48735651
1522,48736279
5901,48736486
1329,48737069
9435,48738403
2532,48738497
1631,48751174
5687,48755674
2751,48758763
5376,48759209
1151,48764854
3128,49486917
5984,49487817
